shot,t_end,t_peak,t_hi,t_lo,ipk,ip_end_frac,t_after_lo,flat_before,quench_duration_s,is_fast,n_bridge,flipped,d_ms,logd,bin,lo_rel_end
15501,0.5298,0.1766,0.37960000000000005,0.4608000000000001,729945.5625,0.005968721533086928,0.06899999999999995,0.20300000000000004,0.0811999999999966,False,4,False,81.19999999999659,1.909556029241157,"(14000, 17000]",68.99999999999994
15526,0.5456000000000001,0.2054,0.3922,0.47820000000000007,766928.0625,0.00427080015001407,0.06740000000000002,0.1868,0.0859999999999935,False,2,False,85.99999999999349,1.9344984512435348,"(14000, 17000]",67.40000000000002
15555,0.6756000000000001,0.16540000000000002,0.5692,0.6088,469586.90625,-0.02407578800476296,0.06680000000000008,0.40380000000000005,0.0395999999999956,False,0,False,39.599999999995596,1.597695185925464,"(14000, 17000]",66.80000000000008
15582,0.4882000000000001,0.4126000000000001,0.4136000000000001,0.4166000000000001,844509.625,0.007316389933092829,0.0716,0.0010000000000000009,0.0029999999999998,True,0,False,2.9999999999998,0.4771212547196335,"(14000, 17000]",71.6
15607,0.5068,0.1514,0.38839999999999997,0.43500000000000005,743258.375,0.004797086355569152,0.07179999999999997,0.23699999999999996,0.0465999999999981,False,2,False,46.599999999998104,1.6683859166899826,"(14000, 17000]",71.79999999999997
15630,0.48640000000000005,0.4114000000000001,0.4124000000000001,0.4134000000000001,984076.375,0.004210974387182346,0.07299999999999995,0.0010000000000000009,0.0009999999999999,True,0,False,0.9999999999999001,-4.339473599490009e-14,"(14000, 17000]",72.99999999999996
15656,0.4720000000000001,0.21820000000000003,0.3808,0.4002,770025.875,0.004494436657120451,0.07180000000000009,0.1626,0.0193999999999992,False,8,False,19.3999999999992,1.287801729930208,"(14000, 17000]",71.80000000000008
15683,0.5312,0.4504,0.4526,0.45920000000000005,758262.9375,0.005420519067553002,0.07199999999999995,0.0021999999999999797,0.0065999999999997,True,7,False,6.599999999999699,0.8195439355418489,"(14000, 17000]",71.99999999999996
15722,0.4286000000000001,0.352,0.3546,0.35660000000000003,847426.8125,0.0055353484987531,0.07200000000000006,0.0026000000000000467,0.0019999999999999,True,0,False,1.9999999999998999,0.30102999566395944,"(14000, 17000]",72.00000000000006
15751,0.6032000000000001,0.1456,0.4486,0.5328,734273.9375,0.004610605242440598,0.07040000000000002,0.303,0.0841999999999907,False,3,False,84.1999999999907,1.9253120914996016,"(14000, 17000]",70.40000000000002
15795,0.552,0.14500000000000002,0.4042,0.48140000000000005,728586.375,0.0032241416452896544,0.0706,0.2592,0.0771999999999915,False,5,False,77.19999999999149,1.8876173003356882,"(14000, 17000]",70.6
15826,0.5682,0.17679999999999998,0.3882,0.49740000000000006,744221.375,0.013662370453952629,0.07079999999999997,0.2114,0.1091999999999879,False,2,False,109.19999999998791,2.03822263836867,"(14000, 17000]",70.79999999999997
15851,0.4264,0.35,0.352,0.35420000000000007,819975.375,0.006717076597993873,0.07219999999999993,0.0020000000000000018,0.0021999999999999,True,1,False,2.1999999999999,0.34242268082218646,"(14000, 17000]",72.19999999999993
15877,0.5584,0.22380000000000003,0.4052,0.4920000000000001,762986.0625,0.0061550332576930265,0.0663999999999999,0.18139999999999998,0.0867999999999904,False,1,False,86.7999999999904,1.9385197251764439,"(14000, 17000]",66.3999999999999
15905,0.497,0.4214,0.42280000000000006,0.4254,980472.1875,0.004068024333221461,0.0716,0.0014000000000000679,0.0025999999999998,True,5,False,2.5999999999998,0.4149733479707845,"(14000, 17000]",71.6
15946,0.47320000000000007,0.2286,0.383,0.40160000000000007,766426.25,0.000638447119779545,0.0716,0.1544,0.0185999999999992,False,0,False,18.599999999999202,1.2695129442178976,"(14000, 17000]",71.6
15972,0.3214,0.24440000000000003,0.24700000000000003,0.24960000000000002,974520.25,0.003400830784990743,0.0718,0.002599999999999991,0.0026,True,5,False,2.6,0.414973347970818,"(14000, 17000]",71.8
15997,0.2246,0.1418,0.15020000000000003,0.15280000000000002,919136.25,-0.0011229595525486563,0.07179999999999997,0.008400000000000019,0.0026,True,9,False,2.6,0.414973347970818,"(14000, 17000]",71.79999999999997
16025,0.34199999999999997,0.26639999999999997,0.26780000000000004,0.269,1339054.5,0.002031344545489,0.07299999999999995,0.0014000000000000679,0.0011999999999999,True,4,False,1.1999999999999,0.07918124604758865,"(14000, 17000]",72.99999999999996
16049,0.502,0.4256000000000001,0.42780000000000007,0.4304,856306.5,0.006335167053575443,0.0716,0.0021999999999999797,0.0025999999999998,True,1,False,2.5999999999998,0.4149733479707845,"(14000, 17000]",71.6
16075,0.37140000000000006,0.29380000000000006,0.29680000000000006,0.2996,925821.0,0.007279579843862906,0.07180000000000009,0.0030000000000000027,0.0027999999999999,True,2,False,2.7999999999999,0.4471580313422037,"(14000, 17000]",71.80000000000008
16099,0.397,0.3218,0.3226,0.32520000000000004,898432.75,0.004700825940018883,0.07179999999999997,0.0008000000000000229,0.0025999999999999,True,0,False,2.5999999999999,0.41497334797080127,"(14000, 17000]",71.79999999999997
16131,0.371,0.2932,0.29580000000000006,0.2992,1219849.375,0.003577338361831558,0.07179999999999997,0.0026000000000000467,0.0033999999999999,True,4,False,3.3999999999999,0.5314789170422424,"(14000, 17000]",71.79999999999997
16157,0.34120000000000006,0.2642,0.2662,0.2694,945503.0,0.005138806882917082,0.07180000000000009,0.0020000000000000018,0.0031999999999999,True,4,False,3.1999999999999,0.5051499783198924,"(14000, 17000]",71.80000000000008
16186,0.5384000000000001,0.4636,0.46440000000000003,0.4666,688562.1875,0.004728645591992191,0.07180000000000009,0.0008000000000000229,0.0021999999999999,True,0,False,2.1999999999999,0.34242268082218646,"(14000, 17000]",71.80000000000008
16211,0.519,0.4434,0.4446,0.44700000000000006,1051695.5,0.003314330762133027,0.07199999999999995,0.0011999999999999789,0.0023999999999999,True,0,False,2.3999999999999,0.38021124171158793,"(14000, 17000]",71.99999999999996
16237,0.33540000000000003,0.25939999999999996,0.26039999999999996,0.26360000000000006,991499.25,0.004280817897113891,0.07179999999999997,0.0010000000000000009,0.0032,True,3,False,3.2,0.505149978319906,"(14000, 17000]",71.79999999999997
16261,0.5312,0.4508000000000001,0.45320000000000005,0.4590000000000001,761459.0625,0.004607495481023479,0.07219999999999993,0.0023999999999999577,0.0057999999999997,True,8,False,5.7999999999997005,0.7634279935629149,"(14000, 17000]",72.19999999999993
16283,0.45320000000000005,0.3758,0.379,0.3812,802479.25,0.0016378438362853306,0.07200000000000006,0.0031999999999999806,0.0021999999999999,True,3,False,2.1999999999999,0.34242268082218646,"(14000, 17000]",72.00000000000006
16310,0.48460000000000003,0.2406,0.3882,0.4126000000000001,774240.875,0.003455728691991365,0.07199999999999995,0.14759999999999998,0.024399999999999,False,1,False,24.399999999999,1.3873898263387117,"(14000, 17000]",71.99999999999996
16332,0.39680000000000004,0.32020000000000004,0.32200000000000006,0.3246,992155.8125,0.005287947424525621,0.07220000000000004,0.0018000000000000238,0.0025999999999999,True,6,False,2.5999999999999,0.41497334797080127,"(14000, 17000]",72.20000000000005
16360,0.6318,0.362,0.43400000000000005,0.562,757097.625,0.003245711939436146,0.06979999999999997,0.07200000000000006,0.1279999999999859,False,3,False,127.9999999999859,2.1072099696478204,"(14000, 17000]",69.79999999999997
16387,0.3722,0.29580000000000006,0.29780000000000006,0.3002,913407.875,0.00262945899682275,0.07199999999999995,0.0020000000000000018,0.0023999999999999,True,4,False,2.3999999999999,0.38021124171158793,"(14000, 17000]",71.99999999999996
16413,0.527,0.4518000000000001,0.45300000000000007,0.4554,815664.5625,0.001943068016557128,0.0716,0.0011999999999999789,0.0023999999999999,True,2,False,2.3999999999999,0.38021124171158793,"(14000, 17000]",71.6
16443,0.6220000000000001,0.4082,0.5076,0.5564,657921.0625,-0.04370601735371559,0.0656000000000001,0.09940000000000004,0.0487999999999946,False,4,False,48.7999999999946,1.6884198220026625,"(14000, 17000]",65.60000000000011
16468,0.4590000000000001,0.3808,0.3832,0.38660000000000005,1427312.625,-0.009679830675672753,0.07240000000000002,0.0023999999999999577,0.0033999999999998,True,0,False,3.3999999999998,0.5314789170422296,"(14000, 17000]",72.40000000000002
16542,0.2732,0.1984,0.19899999999999998,0.20020000000000002,893361.625,-0.0067493686592201676,0.07299999999999998,0.0005999999999999894,0.0012,True,0,False,1.2,0.07918124604762482,"(14000, 17000]",72.99999999999999
16589,0.4354,0.15259999999999999,0.3216,0.364,614278.75,0.006782967524922521,0.07140000000000002,0.169,0.0423999999999982,False,4,False,42.3999999999982,1.6273658565927143,"(14000, 17000]",71.40000000000002
16623,0.5406000000000001,0.2662,0.4518000000000001,0.4688,624767.0625,0.007738680299897772,0.07180000000000009,0.1856000000000001,0.0169999999999993,False,1,False,16.9999999999993,1.2304489213782561,"(14000, 17000]",71.80000000000008
16667,0.31200000000000006,0.2356,0.23779999999999998,0.24000000000000002,944507.125,0.005312983097533541,0.07200000000000004,0.0021999999999999797,0.0022,True,4,False,2.2,0.3424226808222063,"(14000, 17000]",72.00000000000004
16691,0.5226000000000001,0.2346,0.375,0.45120000000000005,766591.4375,0.005197776293687405,0.07140000000000002,0.1404,0.0761999999999969,False,4,False,76.19999999999689,1.8819549713395827,"(14000, 17000]",71.40000000000002
16716,0.3264,0.2512,0.2522,0.25460000000000005,863572.6875,0.003850191436277476,0.07179999999999997,0.0010000000000000009,0.0024,True,4,False,2.4,0.38021124171160603,"(14000, 17000]",71.79999999999997
16748,0.46720000000000006,0.22240000000000001,0.3668,0.3954,739225.375,0.0043641931453626374,0.07180000000000009,0.1444,0.0285999999999988,False,1,False,28.5999999999988,1.4563660331290247,"(14000, 17000]",71.80000000000008
16802,0.373,0.2396,0.28159999999999996,0.3014,903134.9375,0.007345896137717239,0.0716,0.041999999999999954,0.0197999999999998,False,0,False,19.7999999999998,1.2966651902615267,"(14000, 17000]",71.6
16856,0.44400000000000006,0.24040000000000003,0.30920000000000003,0.37260000000000004,635528.4375,0.0027573810069966382,0.07140000000000002,0.0688,0.0633999999999974,False,4,False,63.399999999997405,1.802089257881715,"(14000, 17000]",71.40000000000002
16923,0.5294000000000001,0.07880000000000001,0.4136000000000001,0.45840000000000003,478144.8125,0.00756569650153059,0.07100000000000006,0.3348000000000001,0.0447999999999981,False,5,False,44.7999999999981,1.6512780139981256,"(14000, 17000]",71.00000000000006
16950,0.5484,0.47340000000000004,0.47420000000000007,0.4768,655320.6875,0.0068253655164155795,0.0716,0.0008000000000000229,0.0025999999999997,True,2,False,2.5999999999997003,0.4149733479707679,"(14000, 17000]",71.6
16973,0.504,0.2332,0.3832,0.43320000000000003,523543.75,0.0011139262916408012,0.07079999999999997,0.15,0.0499999999999979,False,3,False,49.9999999999979,1.6989700043360005,"(14000, 17000]",70.79999999999997
16994,0.5276000000000001,0.15,0.379,0.4576,753809.1875,0.007653351271877739,0.07000000000000006,0.229,0.0785999999999968,False,3,False,78.5999999999968,1.89542254603939,"(14000, 17000]",70.00000000000006
17022,0.6342000000000001,0.5608000000000001,0.5614,0.5632,527203.25,0.006219430188629812,0.07100000000000006,0.0005999999999999339,0.0017999999999998,True,1,False,1.7999999999998,0.25527250510325783,"(17000, 20000]",71.00000000000006
17048,0.22440000000000002,0.1438,0.15,0.1524,916119.8125,-9.12316109348535e-05,0.07200000000000001,0.006199999999999983,0.0024,True,5,False,2.4,0.38021124171160603,"(17000, 20000]",72.00000000000001
17076,0.3792,0.30379999999999996,0.30479999999999996,0.30779999999999996,926882.8125,0.004337974962281168,0.07140000000000002,0.0010000000000000009,0.0029999999999999,True,0,False,2.9999999999999,0.47712125471964795,"(17000, 20000]",71.40000000000002
17098,0.35819999999999996,0.2814,0.28359999999999996,0.2864,887513.0,0.0030615778986300764,0.07179999999999997,0.0021999999999999797,0.0027999999999999,True,4,False,2.7999999999999,0.4471580313422037,"(17000, 20000]",71.79999999999997
17127,0.42200000000000004,0.34640000000000004,0.34740000000000004,0.3506,912535.375,0.0017426756456735992,0.07140000000000002,0.0010000000000000009,0.0031999999999998,True,1,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.40000000000002
17152,0.39080000000000004,0.31400000000000006,0.3164,0.31900000000000006,911213.125,0.0074711946076693085,0.07179999999999997,0.0023999999999999577,0.0025999999999999,True,3,False,2.5999999999999,0.41497334797080127,"(17000, 20000]",71.79999999999997
17175,0.6498,0.4544,0.5700000000000001,0.5808000000000001,425157.4375,8.915688350785478e-05,0.06899999999999995,0.11560000000000004,0.0107999999999988,True,1,False,10.7999999999988,1.0334237554869015,"(17000, 20000]",68.99999999999994
17198,0.3426,0.267,0.268,0.27080000000000004,942566.8125,0.003995511328225473,0.07179999999999997,0.0010000000000000009,0.0027999999999999,True,2,False,2.7999999999999,0.4471580313422037,"(17000, 20000]",71.79999999999997
17262,0.552,0.2642,0.37460000000000004,0.4810000000000001,763465.4375,0.003916225202913164,0.07099999999999995,0.11040000000000005,0.1063999999999882,False,1,False,106.3999999999882,2.026941627958981,"(17000, 20000]",70.99999999999996
17353,0.3206,0.2456,0.2466,0.2488,866357.4375,0.0016968621122134997,0.0718,0.0010000000000000009,0.0022,True,1,False,2.2,0.3424226808222063,"(17000, 20000]",71.8
17392,0.556,0.1686,0.3772,0.4860000000000001,759555.5625,0.0029164143089762443,0.06999999999999995,0.20859999999999998,0.108799999999988,False,2,False,108.799999999988,2.0366288953621132,"(17000, 20000]",69.99999999999996
17429,0.5254000000000001,0.14500000000000002,0.34520000000000006,0.4586,745298.0625,-0.0165771148795419,0.06680000000000008,0.20020000000000004,0.1133999999999953,False,5,False,113.3999999999953,2.05461305455687,"(17000, 20000]",66.80000000000008
17450,0.5850000000000001,0.26180000000000003,0.4216000000000001,0.5204000000000001,762431.5625,0.0018680083376335828,0.06459999999999999,0.15980000000000005,0.0987999999999891,False,2,False,98.79999999998911,1.9947569445875803,"(17000, 20000]",64.6
17473,0.5412,0.4660000000000001,0.4670000000000001,0.4696,810261.9375,0.0017115287747226187,0.0716,0.0010000000000000009,0.0025999999999998,True,0,False,2.5999999999998,0.4149733479707845,"(17000, 20000]",71.6
17506,0.43420000000000003,0.35919999999999996,0.36,0.36260000000000003,867564.25,0.0013806667790562774,0.0716,0.0008000000000000229,0.0025999999999998,True,2,False,2.5999999999998,0.4149733479707845,"(17000, 20000]",71.6
17526,0.47620000000000007,0.277,0.383,0.4052,757126.1875,0.0005629647053317937,0.07100000000000006,0.10599999999999998,0.022199999999999,False,0,False,22.199999999998997,1.346352974450619,"(17000, 20000]",71.00000000000006
17557,0.38939999999999997,0.3116,0.31520000000000004,0.3176,846828.125,0.0036821211852132037,0.07179999999999997,0.0036000000000000476,0.0023999999999999,True,8,False,2.3999999999999,0.38021124171158793,"(17000, 20000]",71.79999999999997
17581,0.4092,0.33320000000000005,0.3346,0.33740000000000003,930858.6875,0.0021493793413376585,0.07179999999999997,0.0013999999999999568,0.0027999999999998,True,6,False,2.7999999999998,0.4471580313421882,"(17000, 20000]",71.79999999999997
17607,0.3802,0.30100000000000005,0.30479999999999996,0.30820000000000003,923672.4375,-0.0004232242371572775,0.07199999999999995,0.0037999999999999146,0.0033999999999999,True,2,False,3.3999999999999,0.5314789170422424,"(17000, 20000]",71.99999999999996
17633,0.4708,0.39380000000000004,0.39580000000000004,0.39860000000000007,1414070.875,0.0019624205250563377,0.07219999999999993,0.0020000000000000018,0.0027999999999998,True,6,False,2.7999999999998,0.4471580313421882,"(17000, 20000]",72.19999999999993
17656,0.5954,0.1998,0.43100000000000005,0.5256000000000001,756617.8125,-0.0026470399907772128,0.06979999999999997,0.23120000000000004,0.0945999999999895,False,0,False,94.59999999998949,1.9758911364017446,"(17000, 20000]",69.79999999999997
17680,0.4264,0.3498,0.3518,0.3548,930400.75,0.0022242066813178353,0.0716,0.0020000000000000018,0.0029999999999998,True,2,False,2.9999999999998,0.4771212547196335,"(17000, 20000]",71.6
17709,0.4134000000000001,0.3376,0.3386,0.34199999999999997,875561.5,0.0032874252894606777,0.07140000000000013,0.0010000000000000009,0.0033999999999998,True,5,False,3.3999999999998,0.5314789170422296,"(17000, 20000]",71.40000000000013
17729,0.345,0.26880000000000004,0.2704,0.2734,1006093.0625,0.002152542626368622,0.0716,0.0015999999999999348,0.0029999999999999,True,0,False,2.9999999999999,0.47712125471964795,"(17000, 20000]",71.6
17757,0.5378000000000001,0.129,0.40980000000000005,0.4670000000000001,630661.5,0.0043566466891311745,0.07079999999999997,0.28080000000000005,0.0571999999999976,False,0,False,57.1999999999976,1.757396028793006,"(17000, 20000]",70.79999999999997
17778,0.35320000000000007,0.27780000000000005,0.27859999999999996,0.28159999999999996,972147.625,0.000537009040153013,0.07160000000000011,0.0007999999999999119,0.0029999999999999,True,0,False,2.9999999999999,0.47712125471964795,"(17000, 20000]",71.60000000000011
17800,0.4136000000000001,0.33740000000000003,0.33920000000000006,0.3416,917602.6875,0.0027828440356607227,0.07200000000000006,0.0018000000000000238,0.0023999999999999,True,11,False,2.3999999999999,0.38021124171158793,"(17000, 20000]",72.00000000000006
17826,0.6354000000000001,0.4548000000000001,0.5624,0.5644,505399.75,0.0002754181992818556,0.07100000000000006,0.10759999999999992,0.0019999999999997,True,1,False,1.9999999999997,0.30102999566391603,"(17000, 20000]",71.00000000000006
17849,0.4242,0.34720000000000006,0.3496,0.3528,950275.625,0.0043899300844294515,0.07140000000000002,0.0023999999999999577,0.0031999999999998,True,1,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.40000000000002
17873,0.4398000000000001,0.22020000000000003,0.3016,0.36760000000000004,731247.0,0.002176774254875148,0.07220000000000004,0.08139999999999994,0.0659999999999973,False,0,False,65.9999999999973,1.819543935541851,"(17000, 20000]",72.20000000000005
17899,0.4136000000000001,0.33599999999999997,0.3388,0.34199999999999997,1035361.3125,0.0034027558733119795,0.07160000000000011,0.0028000000000000247,0.0031999999999998,True,4,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.60000000000011
17923,0.5788000000000001,0.20099999999999998,0.4074000000000001,0.5098,750286.0625,0.010859509043925497,0.06900000000000006,0.2064000000000001,0.1023999999999887,False,5,False,102.3999999999887,2.010299956639764,"(17000, 20000]",69.00000000000006
17947,0.6118,0.1546,0.47420000000000007,0.5412,755571.0,0.00031954150510761275,0.0706,0.3196000000000001,0.0669999999999926,False,0,False,66.9999999999926,1.8260748027007785,"(17000, 20000]",70.6
17971,0.4544,0.37860000000000005,0.37960000000000005,0.383,970259.6875,0.014060032575041927,0.07140000000000002,0.0010000000000000009,0.0033999999999998,True,2,False,3.3999999999998,0.5314789170422296,"(17000, 20000]",71.40000000000002
17995,0.4074000000000001,0.33099999999999996,0.33299999999999996,0.33599999999999997,940819.6875,-0.008499523499787253,0.07140000000000013,0.0020000000000000018,0.0029999999999999,True,0,False,2.9999999999999,0.47712125471964795,"(17000, 20000]",71.40000000000013
18020,0.45500000000000007,0.37760000000000005,0.3798,0.38280000000000003,1401216.0,0.010755225143509281,0.07220000000000004,0.0021999999999999797,0.0029999999999998,True,3,False,2.9999999999998,0.4771212547196335,"(17000, 20000]",72.20000000000005
18045,0.47320000000000007,0.19720000000000001,0.3286,0.402,726017.875,0.00836009931982563,0.07120000000000004,0.1314,0.073399999999997,False,1,False,73.399999999997,1.8656960599160528,"(17000, 20000]",71.20000000000005
18066,0.39660000000000006,0.3188,0.3226,0.32520000000000004,795859.1875,0.00201683090241427,0.07140000000000002,0.0038000000000000256,0.0025999999999999,True,9,False,2.5999999999999,0.41497334797080127,"(17000, 20000]",71.40000000000002
18226,0.37540000000000007,0.29900000000000004,0.30100000000000005,0.3036,937493.5,0.00287673426827426,0.07180000000000009,0.0020000000000000018,0.0025999999999999,True,4,False,2.5999999999999,0.41497334797080127,"(17000, 20000]",71.80000000000008
18300,0.6116,0.5372,0.538,0.539,733369.9375,-0.0003064866313326882,0.0726,0.0008000000000000229,0.0009999999999998,True,0,False,0.9999999999998,-8.683768836313219e-14,"(17000, 20000]",72.6
18323,0.562,0.29380000000000006,0.3758,0.4918,761699.1875,-0.0008713607597419733,0.07020000000000004,0.08199999999999996,0.1159999999999872,False,2,False,115.9999999999872,2.0644579892268706,"(17000, 20000]",70.20000000000005
18348,0.6206,0.5458000000000001,0.547,0.5492,843356.5,-0.000996788729789278,0.07140000000000002,0.0011999999999999789,0.0021999999999997,True,3,False,2.1999999999997,0.342422680822147,"(17000, 20000]",71.40000000000002
18368,0.4730000000000001,0.39780000000000004,0.39880000000000004,0.402,819281.5,0.007346218125844108,0.07100000000000006,0.0010000000000000009,0.0031999999999998,True,0,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.00000000000006
18397,0.3768,0.2492,0.30200000000000005,0.3054,1160206.375,0.00587182122151544,0.07140000000000002,0.05280000000000004,0.0033999999999999,True,10,False,3.3999999999999,0.5314789170422424,"(17000, 20000]",71.40000000000002
18420,0.2972,0.1136,0.1282,0.24000000000000002,513656.4375,0.0029850046329909473,0.0572,0.014600000000000002,0.1118000000000032,False,5,False,111.80000000000321,2.048441803550417,"(17000, 20000]",57.2
18445,0.7072,0.3208,0.5814,0.6432000000000001,641814.75,-0.0008218898640108478,0.06399999999999995,0.26060000000000005,0.0617999999999931,False,4,False,61.7999999999931,1.7909884750887672,"(17000, 20000]",63.99999999999994
18471,0.5392,0.26760000000000006,0.3578,0.4728,736550.5625,-0.0026535246561908642,0.06640000000000001,0.09019999999999995,0.1149999999999953,False,3,False,114.9999999999953,2.060697840353594,"(17000, 20000]",66.40000000000002
18495,0.49560000000000004,0.25980000000000003,0.382,0.4242,759637.5625,-0.0011024027181013379,0.07140000000000002,0.12219999999999998,0.0421999999999982,False,2,False,42.1999999999982,1.6253124509616552,"(17000, 20000]",71.40000000000002
18519,0.4272,0.35140000000000005,0.35320000000000007,0.356,806966.4375,0.00412474376935441,0.07120000000000004,0.0018000000000000238,0.0027999999999998,True,0,False,2.7999999999998,0.4471580313421882,"(17000, 20000]",71.20000000000005
18542,0.5182000000000001,0.3164,0.42380000000000007,0.4468000000000001,799456.0625,0.0036509048764757786,0.07140000000000002,0.10740000000000005,0.022999999999999,False,2,False,22.999999999999,1.361727836017574,"(17000, 20000]",71.40000000000002
18566,0.43300000000000005,0.35740000000000005,0.35840000000000005,0.36160000000000003,949780.3125,0.003952913237419706,0.07140000000000002,0.0010000000000000009,0.0031999999999998,True,1,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.40000000000002
18595,0.41080000000000005,0.33540000000000003,0.33640000000000003,0.3396,938564.875,-0.0005206779802797995,0.07120000000000004,0.0010000000000000009,0.0031999999999998,True,2,False,3.1999999999998,0.5051499783198788,"(17000, 20000]",71.20000000000005
18618,0.4902000000000001,0.229,0.4152,0.41880000000000006,1151221.0,0.0007259237004870806,0.07140000000000002,0.1862,0.0035999999999998,True,3,False,3.5999999999998,0.5563025007672631,"(17000, 20000]",71.40000000000002
18645,0.6706000000000001,0.13140000000000002,0.5528000000000001,0.6032000000000001,639886.75,0.002978356008895324,0.06740000000000002,0.42140000000000005,0.0503999999999944,False,1,False,50.3999999999944,1.702430536445477,"(17000, 20000]",67.40000000000002
18672,0.3248,0.2432,0.2502,0.253,1238620.625,-0.0014720526871058177,0.07179999999999997,0.0069999999999999785,0.0028,True,1,False,2.8,0.4471580313422192,"(17000, 20000]",71.79999999999997
18696,0.4232,0.3478,0.349,0.352,907897.375,0.0039558691238196116,0.07120000000000004,0.0011999999999999789,0.0029999999999998,True,0,False,2.9999999999998,0.4771212547196335,"(17000, 20000]",71.20000000000005
18720,0.51,0.1736,0.3376,0.4404,717880.25,0.0029275674073296,0.0696,0.164,0.1027999999999958,False,4,False,102.79999999999579,2.0119931146592394,"(17000, 20000]",69.6
18744,0.366,0.2894,0.29200000000000004,0.2944,881310.1875,-0.005144231439193196,0.0716,0.0026000000000000467,0.0023999999999999,True,3,False,2.3999999999999,0.38021124171158793,"(17000, 20000]",71.6
18768,0.45420000000000005,0.37640000000000007,0.37960000000000005,0.38260000000000005,1060363.5,0.006155065629469281,0.0716,0.0031999999999999806,0.0029999999999998,True,3,False,2.9999999999998,0.4771212547196335,"(17000, 20000]",71.6
18791,0.4246000000000001,0.3486,0.35020000000000007,0.3516,857555.0,0.008502930387846844,0.07300000000000006,0.0016000000000000458,0.0013999999999999,True,6,False,1.3999999999999,0.146128035678207,"(17000, 20000]",73.00000000000007
18816,0.5850000000000001,0.27959999999999996,0.399,0.5182000000000001,759946.75,0.004357197444570129,0.06679999999999997,0.11940000000000006,0.1191999999999868,False,3,False,119.1999999999868,2.0762762554041694,"(17000, 20000]",66.79999999999997
18836,0.6132000000000001,0.15919999999999998,0.54,0.5412,736583.25,-0.002330542142607862,0.07200000000000006,0.3808,0.0011999999999998,True,1,False,1.1999999999998,0.0791812460475524,"(17000, 20000]",72.00000000000006
18862,0.40380000000000005,0.2406,0.24540000000000003,0.32999999999999996,1006006.875,0.0013171678931664234,0.07380000000000009,0.0048000000000000265,0.0845999999999994,False,2,False,84.5999999999994,1.9273703630390204,"(17000, 20000]",73.80000000000008
18885,0.3718,0.2946,0.2974,0.30000000000000004,1025200.4375,-0.00311722960638124,0.07179999999999997,0.0028000000000000247,0.0025999999999999,True,6,False,2.5999999999999,0.41497334797080127,"(17000, 20000]",71.79999999999997
18911,0.5528000000000001,0.4770000000000001,0.47820000000000007,0.4810000000000001,1168511.125,-0.002682282635186186,0.07179999999999997,0.0011999999999999789,0.0027999999999996,True,4,False,2.7999999999996,0.4471580313421572,"(17000, 20000]",71.79999999999997
19301,0.562,0.09140000000000001,0.1048,0.30400000000000005,280261.46875,-0.013985305414296717,0.258,0.013399999999999995,0.199199999999978,False,4,False,199.19999999997802,2.299289334087632,"(17000, 20000]",258.0
19409,0.36760000000000004,0.23840000000000003,0.23900000000000002,0.2408,735078.25,0.0015516422791871987,0.12680000000000005,0.0005999999999999894,0.0017999999999999,True,1,False,1.7999999999999,0.2552725051032819,"(17000, 20000]",126.80000000000005
19455,0.4548000000000001,0.14780000000000001,0.3184,0.36319999999999997,529376.0625,0.009143525958979775,0.09160000000000013,0.1706,0.0447999999999981,False,4,False,44.7999999999981,1.6512780139981256,"(17000, 20000]",91.60000000000012
19493,0.36340000000000006,0.2166,0.272,0.2922,724847.3125,0.008172655321935474,0.07120000000000004,0.05540000000000003,0.0201999999999998,False,0,False,20.1999999999998,1.3053513694466194,"(17000, 20000]",71.20000000000005
19524,0.4962000000000001,0.4214,0.4224,0.4252,662690.0,0.0047755091051717245,0.07100000000000006,0.0010000000000000009,0.0027999999999998,True,4,False,2.7999999999998,0.4471580313421882,"(17000, 20000]",71.00000000000006
19553,0.18460000000000001,0.1116,0.1124,0.1132,503639.21875,0.0034126572810211676,0.07140000000000002,0.0007999999999999952,0.0008,True,1,False,0.8,-0.09691001300805639,"(17000, 20000]",71.40000000000002
19580,0.3176,0.04319999999999999,0.097,0.2482,466140.28125,0.00863763604994446,0.06939999999999999,0.053800000000000014,0.1512000000000043,False,2,False,151.2000000000043,2.1795517911652,"(17000, 20000]",69.39999999999999
19613,0.4358000000000001,0.3608,0.3618,0.36340000000000006,695373.6875,0.010016808127626342,0.07240000000000002,0.0010000000000000009,0.0015999999999999,True,2,False,1.5999999999999,0.20411998265589762,"(17000, 20000]",72.40000000000002
19664,0.46520000000000006,0.159,0.37960000000000005,0.393,721440.3125,0.0065322444976607125,0.07220000000000004,0.22060000000000005,0.0133999999999994,True,5,False,13.3999999999994,1.1271047983647882,"(17000, 20000]",72.20000000000005
19700,0.1732,0.0996,0.1006,0.101,762633.75,0.00173134237365331,0.07219999999999999,0.0010000000000000009,0.0004,True,3,False,0.4,-0.3979400086720376,"(17000, 20000]",72.19999999999999
